,scientific_name,counts
10807,Kirkovirus Equ1,0
10808,Kirsten murine sarcoma virus,0
10809,Kismayo virus,0
10810,Kitaviridae,0
10811,Kittiwake papillomavirus 1,0
10812,Kittiwake papillomavirus 2,0
10813,Kittiwake papillomavirus 3,0
10814,Kittiwake papillomavirus 4,0
10815,Kittiwake papillomavirus 5,0
10816,Kittiwake papillomavirus 6,0
10817,Kittiwake papillomavirus 7,0
10818,Kiva uusi kaarme virus 1,0
10819,Klamath tupavirus,0
10820,Klebsiella phage 020009,0
10821,Klebsiella phage 1 LV-2017,0
10822,Klebsiella phage 1611E-K2-1,0
10823,Klebsiella phage 2 LV-2017,0
10824,Klebsiella phage 2044-307w,0
10825,Klebsiella phage 2b LV-2017,0
10826,Klebsiella phage 3 LV-2017,0
10827,Klebsiella phage 4 LV-2017,0
10828,Klebsiella phage 48ST307,0
10829,Klebsiella phage 5 LV-2017,0
10830,Klebsiella phage 6 LV-2017,0
10831,Klebsiella phage AltoGao,0
10832,Klebsiella phage GH-K3,0
10833,Klebsiella phage Henu1,0
10834,Klebsiella phage IME304,0
10835,Klebsiella phage JY917,0
10836,Klebsiella phage K1-ULIP33,0
10837,Klebsiella phage K5-2,0
10838,Klebsiella phage K5-4,0
10839,Klebsiella phage KN1-1,0
10840,Klebsiella phage KN3-1,0
10841,Klebsiella phage KN4-1,0
10842,Klebsiella phage KOX1,0
10843,Klebsiella phage KP-Rio/2015,0
10844,Klebsiella phage KP1,0
10845,Klebsiella phage KP179,0
10846,Klebsiella phage KP8,0
10847,Klebsiella phage KPN N137,0
10848,Klebsiella phage KPN N141,0
10849,Klebsiella phage KPN N54,0
10850,Klebsiella phage KPN N98,0
10851,Klebsiella phage KPN U2874,0
10852,Klebsiella phage KPN2,0
10853,Klebsiella phage KPP5665-2,0
10854,Klebsiella phage KPP95,0
10855,Klebsiella phage KPV15,0
10856,Klebsiella phage KPV811,0
10857,Klebsiella phage KpKT21phi1,0
10858,Klebsiella phage Kpn112,2
10859,Klebsiella phage Kund-ULIP47,0
10860,Klebsiella phage Kund-ULIP54,0
10861,Klebsiella phage Marfa,0
10862,Klebsiella phage May,0
10863,Klebsiella phage Menlow,0
10864,Klebsiella phage MezzoGao,0
10865,Klebsiella phage Mineola,0
10866,Klebsiella phage NJR15,0
10867,Klebsiella phage NJS1,0
10868,Klebsiella phage NJS2,0
10869,Klebsiella phage NJS3,0
10870,Klebsiella phage No. 11,0
10871,Klebsiella phage P13,0
10872,Klebsiella phage Patroon,0
10873,Klebsiella phage Pharr,0
10874,Klebsiella phage PhiKPN,0
10875,Klebsiella phage Pylas,0
10876,Klebsiella phage SH-Kp 152234,0
10877,Klebsiella phage SH-Kp 152410,0
10878,Klebsiella phage SH-Kp 160016,0
10879,Klebsiella phage ST101-KPC2phi6.1,0
10880,Klebsiella phage ST101-KPC2phi6.2,0
10881,Klebsiella phage ST101-KPC2phi6.3,0
10882,Klebsiella phage ST11-OXA245phi3.1,0
10883,Klebsiella phage ST11-OXA245phi3.2,0
10884,Klebsiella phage ST11-OXA48phi15.1,0
10885,Klebsiella phage ST11-OXA48phi15.3,0
10886,Klebsiella phage ST11-VIM1phi8.1,0
10887,Klebsiella phage ST11-VIM1phi8.2,0
10888,Klebsiella phage ST11-VIM1phi8.3,0
10889,Klebsiella phage ST11-VIM1phi8.4,0
10890,Klebsiella phage ST13-OXA48phi12.1,0
10891,Klebsiella phage ST13-OXA48phi12.2,0
10892,Klebsiella phage ST13-OXA48phi12.3,0
10893,Klebsiella phage ST13-OXA48phi12.4,0
10894,Klebsiella phage ST147-VIM1phi7.1,0
10895,Klebsiella phage ST147-VIM1phi7.2,0
10896,Klebsiella phage ST15-OXA48phi14.1,0
10897,Klebsiella phage ST15-VIM1phi2.1,0
10898,Klebsiella phage ST16-OXA48phi5.1,0
10899,Klebsiella phage ST16-OXA48phi5.2,0
10900,Klebsiella phage ST16-OXA48phi5.3,0
10901,Klebsiella phage ST16-OXA48phi5.4,0
10902,Klebsiella phage ST258-KPC3phi16.1,0
10903,Klebsiella phage ST258-KPC3phi16.2,0
10904,Klebsiella phage ST340-VIM1phi10.1,0
10905,Klebsiella phage ST340-VIM1phi10.2,0
10906,Klebsiella phage ST405-OXA48phi1.1,0
10907,Klebsiella phage ST405-OXA48phi1.2,0
10908,Klebsiella phage ST405-OXA48phi1.3,0
10909,Klebsiella phage ST437-OXA245phi4.1,0
10910,Klebsiella phage ST437-OXA245phi4.2,0
10911,Klebsiella phage ST512-KPC3phi13.1,0
10912,Klebsiella phage ST512-KPC3phi13.2,0
10913,Klebsiella phage ST512-KPC3phi13.3,0
10914,Klebsiella phage ST512-KPC3phi13.6,0
10915,Klebsiella phage ST846-OXA48phi9.1,0
10916,Klebsiella phage ST846-OXA48phi9.2,0
10917,Klebsiella phage ST899-OXA48phi17.1,0
10918,Klebsiella phage ST899-OXA48phi17.2,0
10919,Klebsiella phage ST974-OXA48phi18.2,0
10920,Klebsiella phage Sanco,0
10921,Klebsiella phage Seifer,0
10922,Klebsiella phage SopranoGao,0
10923,Klebsiella phage Spivey,0
10924,Klebsiella phage TAH8,0
10925,Klebsiella phage TSK1,0
10926,Klebsiella phage YMC15/11/N53_KPN_BP,0
10927,Klebsiella phage YMC16/01/N133_KPN_BP,0
10928,Klebsiella phage YX3973,0
10929,Klebsiella phage ZCKP1,0
10930,Klebsiella phage kpssk3,0
10931,Klebsiella phage myPSH1235,0
10932,Klebsiella phage phiBO1E,0
10933,Klebsiella phage phiK02,0
10934,Klebsiella phage phiKO2,5
10935,Klebsiella phage phiKpS2,0
10936,Klebsiella phage phiKpp-1,0
10937,Klebsiella phage vB_Kp3,0
10938,Klebsiella phage vB_KpnM_BIS47,0
10939,Klebsiella phage vB_KpnM_FZ14,0
10940,Klebsiella phage vB_KpnM_IME346,0
10941,Klebsiella phage vB_KpnM_KB57,2
10942,Klebsiella phage vB_KpnM_KpV477,2
10943,Klebsiella phage vB_KpnP_BIS33,0
10944,Klebsiella phage vB_KpnP_FZ12,0
10945,Klebsiella phage vB_KpnP_IL33,0
10946,Klebsiella phage vB_KpnP_IME205,0
10947,Klebsiella phage vB_KpnP_IME321,0
10948,Klebsiella phage vB_KpnP_KpV48,0
10949,Klebsiella phage vB_KpnP_KpV74,0
10950,Klebsiella phage vB_KpnP_KpV763,0
10951,Klebsiella phage vB_KpnP_KpV766,0
10952,Klebsiella phage vB_KpnP_KpV767,0
10953,Klebsiella phage vB_KpnP_PRA33,0
10954,Klebsiella phage vB_KpnS_FZ10,0
10955,Klebsiella phage vB_KpnS_FZ41,0
10956,Klebsiella phage vB_KpnS_IME279,0
10957,Klebsiella phage vB_KpnS_KpV522,0
10958,Klebsiella phage vB_Kpn_F48,0
10959,Klebsiella pneumoniae phage,0
10960,Klebsiella virus 0507KN21,2
10961,Klebsiella virus 1513,0
10962,Klebsiella virus F19,0
10963,Klebsiella virus GML-KpCol1,0
10964,Klebsiella virus IME260,0
10965,Klebsiella virus JD001,0
10966,Klebsiella virus JD18,0
10967,Klebsiella virus K11,0
10968,Klebsiella virus K244,0
10969,Klebsiella virus K5,0
10970,Klebsiella virus K64-1,0
10971,Klebsiella virus KLPN1,0
10972,Klebsiella virus KP15,0
10973,Klebsiella virus KP27,0
10974,Klebsiella virus KP32,0
10975,Klebsiella virus KP34,0
10976,Klebsiella virus KP36,0
10977,Klebsiella virus Kp1,0
10978,Klebsiella virus Kp2,0
10979,Klebsiella virus KpV289,0
10980,Klebsiella virus KpV41,0
10981,Klebsiella virus KpV475,0
10982,Klebsiella virus KpV52,0
10983,Klebsiella virus KpV71,0
10984,Klebsiella virus KpV80,0
10985,Klebsiella virus Matisse,0
10986,Klebsiella virus Miro,0
10987,Klebsiella virus PKO111,0
10988,Klebsiella virus PKP126,0
10989,Klebsiella virus PMBT1,0
10990,Klebsiella virus SU503,0
10991,Klebsiella virus SU552A,0
10992,Klebsiella virus Sugarland,0
10993,Klebsiella virus Sushi,0
10994,Klebsiella virus vB_KpnM_KpS110,0
10995,Kleczkowskavirus,0
10996,Klementvirus,0
10997,Klosneuvirinae,0
10998,Klosneuvirus,0
10999,Klosneuvirus KNV1,0
11000,Kluyvera virus Kvp1,0
11001,Koala retrovirus,4
11002,Kobuvirus,0
11003,Kobuvirus 05VZ,0
11004,Kobuvirus 83GR,0
11005,Kobuvirus BS14,0
11006,Kobuvirus bamboo rat,0
11007,Kobuvirus cattle/BV228/2008/BEL,0
11008,Kobuvirus cattle/BV250/2008/BEL,0
11009,Kobuvirus cattle/BV253/2008/BEL,0
11010,Kobuvirus cattle/Kagoshima-2-24-KoV/2015/JPN,2
11011,Kobuvirus korean black goat/South Korea/2010,0
11012,Kobuvirus sewage Aichi,0
11013,Kobuvirus sheep/BRA03/2010/Brazil,0
11014,Kobuvirus sheep/BRA08/2010/Brazil,0
11015,Kobuvirus sheep/BRA11/2010/Brazil,0
11016,Kobuvirus sheep/TB3/HUN/2009,0
11017,Kobuvirus swine/SOH-18-12/2011/US,0
11018,Kobuvirus swine/SOH-19-12/2011/US,0
11019,Kobuvirus swine/SOH-20-12/2011/US,0
11020,Kobuvirus swine/SOH-21-12/2011/US,0
11021,Kobuvirus swine/SOH-22-12/2011/US,0
11022,Kochikohdavirus,0
11023,Kochitakasuvirus,0
11024,Kodoko virus,0
11025,Kogiid herpesvirus 2,0
11026,Kogiid herpesvirus 3,0
11027,Koi ranavirus,0
11028,Kojivirus,0
11029,Kokobera virus,5
11030,Kolente ledantevirus,0
11031,Kolesnikvirus,0
11032,Kolongo virus,0
11033,Komandory virus,0
11034,Konjac mosaic virus,5
11035,Koolpinyah ephemerovirus,0
11036,Koongol orthobunyavirus,0
11037,Korf virus,0
11038,Korravirus,0
11039,Kostyavirus,0
11040,Kotalahti bat lyssavirus,0
11041,Kotonkan ephemerovirus,0
11042,Kotonkon virus,0
11043,Koutango virus,0
11044,Kowanyama virus,0
11045,Kowari adenovirus,0
11046,Krischvirus,0
11047,Krylovvirus,0
11048,Kudzu mosaic virus,5
11049,Kuiper virus,0
11050,Kuka mita hah virus 1,0
11051,Kuka mitae haeh virus,0
11052,Kumasi ledantevirus,0
11053,Kundal virus,0
11054,Kunsagivirus,0
11055,Kunsagivirus A,2
11056,Kunsagivirus B,2
11057,Kunsagivirus C,0
11058,Kuravirus,0
11059,Kuriyama virus,0
11060,Kurlavirus BKC-1,0
11061,Kusarnavirus,0
11062,Kuttervirus,0
11063,Kwatta virus,0
11064,Kwi virus,0
11065,Kyasanur Forest disease virus,3
11066,Kyuri green mottle mosaic virus,8
11067,LANV-2 Hantavirus,0
11068,LI polyomavirus,2
11069,LNras*SN acutely transforming retrovirus,0
11070,La Gloria virus,0
11071,La Jolla virus,2
11072,La Joya hapavirus,0
11073,La Tardoire virus,0
11074,La Tina virus,0
11075,Labidocera aestiva circovirus,5
11076,Labroides dimidatus ranavirus,0
11077,Labyrnavirus,0
11078,Lacanobia oleracea granulovirus,2
11079,Lacerta monticola erythrocytic virus,0
11080,Lacerta monticola ranavirus,0
11081,Lacerta viridis herpesvirus 1,0
11082,Lacertid adenovirus 1,0
11083,Lacertid adenovirus 2,0
11084,Lactarius rufus RNA virus 1,0
11085,Lactarius tabidus RNA virus 1,0
11086,Lactobacillus casei phage Lca1,0
11087,Lactobacillus phage 3-521,0
11088,Lactobacillus phage 3-SAC12,0
11089,Lactobacillus phage 521B,0
11090,Lactobacillus phage A2,5
11091,Lactobacillus phage AI15,0
11092,Lactobacillus phage ATCC 8014-B2,2
11093,Lactobacillus phage ATCCB,0
11094,Lactobacillus phage BH1,0
11095,Lactobacillus phage Bacchae,0
11096,Lactobacillus phage Bassarid,0
11097,Lactobacillus phage Bromius,0
11098,Lactobacillus phage CL1,2
11099,Lactobacillus phage CL2,2
11100,Lactobacillus phage Dionysus,0
11101,Lactobacillus phage EV3,0
11102,Lactobacillus phage Iacchus,0
11103,Lactobacillus phage J-1,2
11104,Lactobacillus phage J1,0
11105,Lactobacillus phage JCL1032,5
11106,Lactobacillus phage KC5a,2
11107,Lactobacillus phage LBR48,2
11108,Lactobacillus phage LF1,5
11109,Lactobacillus phage LJ,0
11110,Lactobacillus phage LL-H,2
11111,Lactobacillus phage LL-K,0
11112,Lactobacillus phage LR1,0
11113,Lactobacillus phage LR2,0
11114,Lactobacillus phage Lb,0
11115,Lactobacillus phage Lc-Nu,2
11116,Lactobacillus phage Ldl1,2
11117,Lactobacillus phage Lenus,0
11118,Lactobacillus phage LfeInf,2
11119,Lactobacillus phage LfeSau,2
11120,Lactobacillus phage Lpa804,0
11121,Lactobacillus phage LpeD,0
11122,Lactobacillus phage Lrm1,5
11123,Lactobacillus phage Lv-1,2
11124,Lactobacillus phage Maenad,0
11125,Lactobacillus phage Nyseid,0
11126,Lactobacillus phage P1,0
11127,Lactobacillus phage P1174,0
11128,Lactobacillus phage P2,0
11129,Lactobacillus phage PL-1,2
11130,Lactobacillus phage PL-2,0
11131,Lactobacillus phage PLE2,2
11132,Lactobacillus phage PLE3,2
11133,Lactobacillus phage PM411,0
11134,Lactobacillus phage SA-C12,0
11135,Lactobacillus phage SAC12B,0
11136,Lactobacillus phage Sabazios,0
11137,Lactobacillus phage Sal1,0
11138,Lactobacillus phage Sal2,0
11139,Lactobacillus phage Sal3,0
11140,Lactobacillus phage Sal4,0
11141,Lactobacillus phage Satyr,0
11142,Lactobacillus phage Semele,0
11143,Lactobacillus phage Sha1,5
11144,Lactobacillus phage Silenus,0
11145,Lactobacillus phage T25,0
11146,Lactobacillus phage ViSo-2018a,0
11147,Lactobacillus phage ViSo-2018b,0
11148,Lactobacillus phage f-0303,0
11149,Lactobacillus phage f-AQ113,0
11150,Lactobacillus phage iA2,2
11151,Lactobacillus phage iLp1308,2
11152,Lactobacillus phage iLp84,2
11153,Lactobacillus phage mv1,0
11154,Lactobacillus phage mv4,0
11155,Lactobacillus phage phi jlb1,2
11156,Lactobacillus phage phi-gle,0
11157,Lactobacillus phage phiAQ113,5
11158,Lactobacillus phage phiAT3,2
11159,Lactobacillus phage phiEF-1.1,0
11160,Lactobacillus phage phiFSW,0
11161,Lactobacillus phage phiGb1,0
11162,Lactobacillus phage phiJB,2
11163,Lactobacillus phage phiPYB5,2
11164,Lactobacillus phage phiadh,5
11165,Lactobacillus phage phig1e,5
11166,Lactobacillus phage phigaY,0
11167,Lactobacillus prophage Lj771,2
11168,Lactobacillus prophage Lj928,5
11169,Lactobacillus prophage Lj965,5
11170,Lactobacillus virus ATCC8014,2
11171,Lactobacillus virus LLKu,2
11172,Lactobacillus virus LP65,2
11173,Lactobacillus virus Lb338-1,2
11174,Lactobacillus virus Ld17,0
11175,Lactobacillus virus Ld25A,0
11176,Lactobacillus virus Ld3,0
11177,Lactobacillus virus c5,2
11178,Lactobacillus virus phiJL1,2
11179,Lactobacillus virus phiLdb,0
11180,Lactoccocus phage WP-2,2
11181,Lactococcus lactis phage 645,2
11182,Lactococcus lactis phage P113G,2
11183,Lactococcus lactis phage P475,2
11184,Lactococcus lactis phage p272,2
11185,Lactococcus phage,0
11186,Lactococcus phage 05601,0
11187,Lactococcus phage 05802,0
11188,Lactococcus phage 10W18,0
11189,Lactococcus phage 10W22S,0
11190,Lactococcus phage 10W24,0
11191,Lactococcus phage 11W16L,0
11192,Lactococcus phage 1358,2
11193,Lactococcus phage 13W11L,0
11194,Lactococcus phage 16802,0
11195,Lactococcus phage 16W12L,0
11196,Lactococcus phage 16W23,0
11197,Lactococcus phage 1706,5
11198,Lactococcus phage 1727,0
11199,Lactococcus phage 17W11,0
11200,Lactococcus phage 17W12M,0
11201,Lactococcus phage 19W07F,0
11202,Lactococcus phage 1W08F,0
11203,Lactococcus phage 20R03M,0
11204,Lactococcus phage 28201,2
11205,Lactococcus phage 2R06A,0
11206,Lactococcus phage 2R14S,0
11207,Lactococcus phage 2R15M,0
11208,Lactococcus phage 2R15S,0
11209,Lactococcus phage 2R15S2,0
11210,Lactococcus phage 30804,0
11211,Lactococcus phage 340,5
11212,Lactococcus phage 37201,0
11213,Lactococcus phage 37203,0
11214,Lactococcus phage 38502,0
11215,Lactococcus phage 38503,0
11216,Lactococcus phage 38507,0
11217,Lactococcus phage 3R07S,0
11218,Lactococcus phage 3R16S,0
11219,Lactococcus phage 409,0
11220,Lactococcus phage 4268,0
11221,Lactococcus phage 49801,0
11222,Lactococcus phage 4R15L,0
11223,Lactococcus phage 4R16L2,0
11224,Lactococcus phage 50101,2
11225,Lactococcus phage 50102,0
11226,Lactococcus phage 50504,0
11227,Lactococcus phage 50901,0
11228,Lactococcus phage 50902,0
11229,Lactococcus phage 51701,0
11230,Lactococcus phage 53801,0
11231,Lactococcus phage 53802,0
11232,Lactococcus phage 5440,0
11233,Lactococcus phage 5447,0
11234,Lactococcus phage 5469,0
11235,Lactococcus phage 56003,0
11236,Lactococcus phage 56301,0
11237,Lactococcus phage 56701,0
11238,Lactococcus phage 57001,0
11239,Lactococcus phage 58502,0
11240,Lactococcus phage 62402,0
11241,Lactococcus phage 62403,0
11242,Lactococcus phage 62501,0
11243,Lactococcus phage 62502,0
11244,Lactococcus phage 62503,0
11245,Lactococcus phage 62601,0
11246,Lactococcus phage 62605,0
11247,Lactococcus phage 62606,0
11248,Lactococcus phage 63301,2
11249,Lactococcus phage 63302,0
11250,Lactococcus phage 66901,0
11251,Lactococcus phage 6W06,0
11252,Lactococcus phage 6W18L,0
11253,Lactococcus phage 74001,0
11254,Lactococcus phage 79201,0
11255,Lactococcus phage 86501,0
11256,Lactococcus phage 88605,0
11257,Lactococcus phage 8R06S,0
11258,Lactococcus phage 8V08,0
11259,Lactococcus phage 936,2
11260,Lactococcus phage 936 group phage Phi.16,0
11261,Lactococcus phage 936 group phage Phi10.5,0
11262,Lactococcus phage 936 group phage Phi109,0
11263,Lactococcus phage 936 group phage Phi114,0
11264,Lactococcus phage 936 group phage Phi129,0
11265,Lactococcus phage 936 group phage Phi13.16,0
11266,Lactococcus phage 936 group phage Phi155,0
11267,Lactococcus phage 936 group phage Phi17,0
11268,Lactococcus phage 936 group phage Phi19,0
11269,Lactococcus phage 936 group phage Phi19.2,0
11270,Lactococcus phage 936 group phage Phi19.3,0
11271,Lactococcus phage 936 group phage Phi4,0
11272,Lactococcus phage 936 group phage Phi4.2,0
11273,Lactococcus phage 936 group phage Phi40,0
11274,Lactococcus phage 936 group phage Phi43,0
11275,Lactococcus phage 936 group phage Phi44,0
11276,Lactococcus phage 936 group phage Phi5.12,0
11277,Lactococcus phage 936 group phage Phi91127,0
11278,Lactococcus phage 936 group phage PhiA.16,0
11279,Lactococcus phage 936 group phage PhiA1127,0
11280,Lactococcus phage 936 group phage PhiB1127,0
11281,Lactococcus phage 936 group phage PhiC0139,0
11282,Lactococcus phage 936 group phage PhiD.18,0
11283,Lactococcus phage 936 group phage PhiE1127,0
11284,Lactococcus phage 936 group phage PhiF.17,0
11285,Lactococcus phage 936 group phage PhiF0139,0
11286,Lactococcus phage 936 group phage PhiG,0
11287,Lactococcus phage 936 group phage PhiJF1,0
11288,Lactococcus phage 936 group phage PhiL.18,0
11289,Lactococcus phage 936 group phage PhiL.6,0
11290,Lactococcus phage 936 group phage PhiLj,0
11291,Lactococcus phage 936 group phage PhiM.16,0
11292,Lactococcus phage 936 group phage PhiM.5,0
11293,Lactococcus phage 936 group phage PhiM1127,0
11294,Lactococcus phage 936 group phage PhiS0139,0
11295,Lactococcus phage 936 sensu lato,3
11296,Lactococcus phage 943,0
11297,Lactococcus phage 949,5
11298,Lactococcus phage 96401,0
11299,Lactococcus phage 96403,0
11300,Lactococcus phage 96603,0
11301,Lactococcus phage 98101,0
11302,Lactococcus phage 98102,0
11303,Lactococcus phage 98103,0
11304,Lactococcus phage 98104,0
11305,Lactococcus phage 98201,2
11306,Lactococcus phage 98202,0
11307,Lactococcus phage 98203,0
11308,Lactococcus phage 98204,0
11309,Lactococcus phage AM1,0
11310,Lactococcus phage AM11,0
11311,Lactococcus phage AM12,0
11312,Lactococcus phage AM2,0
11313,Lactococcus phage AM3,0
11314,Lactococcus phage AM4,0
11315,Lactococcus phage AM5,0
11316,Lactococcus phage AM6,0
11317,Lactococcus phage AM7,0
11318,Lactococcus phage AM8,0
11319,Lactococcus phage AM9,0
11320,Lactococcus phage ASCC,0
11321,Lactococcus phage ASCC284,2
11322,Lactococcus phage ASCC287,2
11323,Lactococcus phage ASCC310,2
11324,Lactococcus phage ASCC324,2
11325,Lactococcus phage ASCC337,2
11326,Lactococcus phage ASCC356,2
11327,Lactococcus phage ASCC358,2
11328,Lactococcus phage ASCC365,2
11329,Lactococcus phage ASCC368,2
11330,Lactococcus phage ASCC395,2
11331,Lactococcus phage ASCC397,2
11332,Lactococcus phage ASCC406,2
11333,Lactococcus phage ASCC454,2
11334,Lactococcus phage ASCC460,2
11335,Lactococcus phage ASCC473,2
11336,Lactococcus phage ASCC476,2
11337,Lactococcus phage ASCC489,2
11338,Lactococcus phage ASCC497,2
11339,Lactococcus phage ASCC502,2
11340,Lactococcus phage ASCC506,2
11341,Lactococcus phage ASCC527,2
11342,Lactococcus phage ASCC531,2
11343,Lactococcus phage ASCC544,2
11344,Lactococcus phage AV09,0
11345,Lactococcus phage B1,0
11346,Lactococcus phage BK5-T,2
11347,Lactococcus phage BM13,5
11348,Lactococcus phage C41431,0
11349,Lactococcus phage CB14a,0
11350,Lactococcus phage CB14b,0
11351,Lactococcus phage CB17,0
11352,Lactococcus phage CHL92,0
11353,Lactococcus phage CHPC971,0
11354,Lactococcus phage CW09,0
11355,Lactococcus phage CaseusJM1,2
11356,Lactococcus phage D4410,2
11357,Lactococcus phage D4412,2
11358,Lactococcus phage Dub35A,0
11359,Lactococcus phage F4-1,0
11360,Lactococcus phage F7/2,0
11361,Lactococcus phage GE1,2
11362,Lactococcus phage GR6,0
11363,Lactococcus phage HD10,0
11364,Lactococcus phage HD11,0
11365,Lactococcus phage HD12,0
11366,Lactococcus phage HD14,0
11367,Lactococcus phage HD15,0
11368,Lactococcus phage HD16,0
11369,Lactococcus phage HD17,0
11370,Lactococcus phage HD18,0
11371,Lactococcus phage HD19,0
11372,Lactococcus phage HD20,0
11373,Lactococcus phage HD21,0
11374,Lactococcus phage HD22,0
11375,Lactococcus phage HD3,0
11376,Lactococcus phage HD5,0
11377,Lactococcus phage HD6,0
11378,Lactococcus phage HD8,0
11379,Lactococcus phage HD9,0
11380,Lactococcus phage ITLPh335,0
11381,Lactococcus phage LP0004a,0
11382,Lactococcus phage LP0004b,0
11383,Lactococcus phage LP0004c,0
11384,Lactococcus phage LP0004d,0
11385,Lactococcus phage LP0109,0
11386,Lactococcus phage LP0202,0
11387,Lactococcus phage LP0209,0
11388,Lactococcus phage LP0212,0
11389,Lactococcus phage LP0304,0
11390,Lactococcus phage LP0509,0
11391,Lactococcus phage LP0604,0
11392,Lactococcus phage LP0903,0
11393,Lactococcus phage LP1005,0
11394,Lactococcus phage LP1011,0
11395,Lactococcus phage LP1110,0
11396,Lactococcus phage LP1407,0
11397,Lactococcus phage LP1502a,0
11398,Lactococcus phage LP1502b,0
11399,Lactococcus phage LP1502c,0
11400,Lactococcus phage LP8511,0
11401,Lactococcus phage LP9104,0
11402,Lactococcus phage LP9205a,0
11403,Lactococcus phage LP9205b,0
11404,Lactococcus phage LP9206a,0
11405,Lactococcus phage LP9206b,0
11406,Lactococcus phage LP9206c,0
11407,Lactococcus phage LP9207,0
11408,Lactococcus phage LP9210,0
11409,Lactococcus phage LP9404,0
