scientific_name,taxonomic_id,rank,air_counts,alfisols,andisols,animal_pathogen,antarctic_counts,antimicrobial_susceptibility,arabic_counts,atacama_desert___id_10360,biofilm_forming,canadian_metamicrobiome___id_632,costa_counts,depth/altitude,drylands,entisols,extreme_environment,gelisols,genome_availability,global_coral_microbiome_project___id_10895,gram_stain,great_lake_microbiome___id_1041,hawaii_counts,hawaii_volcanic_soil___id_1579,high_ph,host_lineage,host_name,human_disease_causing,human_microbiome_body_site,inceptisols,lakes_counts,latitude,longitude,low_ph,low_productivity,mcmurdo_lakes___id_638,microbe_id,mollisols,optimal_ph,optimal_temperature,panama_counts,panama_soil___id_1716,pathogenicity,phyllo_counts,plant_pathogen,polar_counts,polluted_polar_coastal_sediments___id_1198,salinity_concentration/range(w/v),sand_rock_ice,serpentinite_hosted_microbiome___id_713,spore_forming,tara_counts,thar_counts,trophic_level,ultisols,vertisols,virus_lineage,virus_name,vulcano_counts
Lactobacillus salivarius,1624,species,,,,Maybe Not,,,,,,,,,,,Mesophiles,,,,Positive,,,,,,,Sometimes,,,,,,,,,4775.0,,6.5,,,,,,Maybe Not,,,,,,Never,,,,,,,,
Lactobacillus sanfranciscensis,1625,species,,,,Maybe Not,,,,,,,,,,,Mesophiles,,,,Positive,,,,,,,Maybe,,,,,,,,,1590.0,,,,,,,,Maybe Not,,,,,,Never,,,,,,,,
Lactobacillus saniviri,931533,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lactobacillus satsumensis,259059,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lactobacillus secaliphilus,396268,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lactobacillus senioris,931534,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lactobacillus senmaizukei,431273,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lactobacillus sharpeae,1626,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lactobacillus shenzhenensis,1231337,species,,,,Maybe Not,,,,,,,,,,,Mesophiles,,,,Positive,,,,,,,Maybe,,,,,,,,,4151.0,,6.2,,,,,,Maybe Not,,,,,,Never,,,,,,,,
Lactobacillus sicerae,1416943,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lactobacillus similis,414682,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lactobacillus songhuajiangensis,1296539,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lactobacillus sp.,1591,species,,,,,,,,,,,,,,,,,,,,,,,,Bacteria; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactobacillus,Lactobacillus sp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; unclassified Siphoviridae","Lactobacillus phage Sha1, Lactobacillus phage LF1",
Lactobacillus sp. HMSC056D05,1739473,species,,,,,,,,,,,,,,,,,,,,,,,,,,,not-specified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lactobacillus sp. HMSC061B07,1739373,species,,,,,,,,,,,,,,,,,,,,,,,,,,,not-specified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lactobacillus sp. HMSC064F12,1715146,species,,,,,,,,,,,,,,,,,,,,,,,,,,,not-specified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lactobacillus sp. HMSC066G01,1739342,species,,,,,,,,,,,,,,,,,,,,,,,,,,,not-specified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lactobacillus sp. HMSC068B07,1715120,species,,,,,,,,,,,,,,,,,,,,,,,,,,,not-specified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lactobacillus sp. HMSC068F07,1739365,species,,,,,,,,,,,,,,,,,,,,,,,,,,,not-specified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lactobacillus sp. HMSC072E07,1715100,species,,,,,,,,,,,,,,,,,,,,,,,,,,,not-specified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lactobacillus sp. HMSC073B09,1739438,species,,,,,,,,,,,,,,,,,,,,,,,,,,,not-specified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lactobacillus sp. HMSC073D04,1739528,species,,,,,,,,,,,,,,,,,,,,,,,,,,,not-specified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lactobacillus sp. HMSC075D02,1739469,species,,,,,,,,,,,,,,,,,,,,,,,,,,,oral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lactobacillus sp. HMSC077C11,1715170,species,,,,,,,,,,,,,,,,,,,,,,,,,,,not-specified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lactobacillus sp. HMSC078F07,1715181,species,,,,,,,,,,,,,,,,,,,,,,,,,,,not-specified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lactobacillus sp. HMSC08B12,1581136,species,,,,,,,,,,,,,,,,,,,,,,,,,,,urogenital-tract,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lactobacillus sp. HMSC17G08,1581051,species,,,,,,,,,,,,,,,,,,,,,,,,,,,not-specified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lactobacillus sp. HMSC24D01,1581062,species,,,,,,,,,,,,,,,,,,,,,,,,,,,not-specified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lactobacillus sp. HMSC25A02,1581063,species,,,,,,,,,,,,,,,,,,,,,,,,,,,not-specified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lactobacillus suantsaii,2292255,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lactobacillus sucicola,519050,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lactobacillus suebicus,152335,species,,,,Maybe Not,,,,,,,,,,,Mesophiles,,,,Positive,,,,,,,Maybe,,,,,,,,,5584.0,,,,,,,,Maybe Not,,,,,,Never,,,,,,,,
Lactobacillus sunkii,481719,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lactobacillus taiwanensis,508451,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lactobacillus terrae,2269374,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lactobacillus thailandensis,381741,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lactobacillus thermophilus,1627,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lactobacillus timberlakei,2008380,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lactobacillus timonensis,1970790,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lactobacillus tucceti,238012,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lactobacillus ultunensis,227945,species,,,,Maybe Not,,,,,,,,,,,Mesophiles,,,,Positive,,,,,,,,,,,,,,,,5024.0,,,,,,,,Maybe Not,,,,,,Never,,,,,,,,
Lactobacillus uvarum,303240,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lactobacillus vaccinostercus,176291,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lactobacillus vaginalis,1633,species,,,,Maybe Not,,,,,,,,,,,Mesophiles,,,,Positive,,,,,,,,,,,,,,,,1468.0,,,,,,,,Maybe Not,,,,,,Never,,,,,,,,
Lactobacillus vermiforme,1628,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lactobacillus versmoldensis,194326,species,,,,,,,,,,,,,,,,,,,Positive,,,,,,,Maybe,,,,,,,,,5678.0,,,,,,,,,,,,,,Never,,,,,,,,
Lactobacillus vini,238015,species,,,,,,,,,,,,,,,,,,,Positive,,,,,,,Maybe,,,,,,,,,1632.0,,5.85,,,,,,,,,,,,Never,,,,,,,,
Lactobacillus wasatchensis,1335616,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lactobacillus xiangfangensis,942150,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lactobacillus yonginensis,1054041,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lactobacillus zeae,57037,species,,,,,,,,,,,,,,,,,,,Positive,,,,,,,Maybe,,,,,,,,,2138.0,,,,,,,,,,,,,,Never,,,,,,,,
Lactobacillus zymae,267363,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lactococcus,1357,genus,0.0,,,,297.0,,0.0,0.0,,1.0,1.0,,,,,,,0.0,,1.0,39.0,1.0,,Bacteria; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae,Lactococcus,,,,8.0,,,,,1.0,,,,,5.0,0.0,,376.0,,97.0,0.0,,,17.0,,180.0,0.0,,,,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; Sk1virus; unclassified Sk1virus; Lactococcus phage 936 sensu lato, Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; unclassified Siphoviridae, Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; C2virus, Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; unclassified Siphoviridae; Lactococcus phage ul36","Lactococcus phage 936, Lactococcus virus c2, Lactococcus phage 63301, Lactococcus phage 98201, Lactococcus phage phiL47, Lactococcus phage phismq86, Lactococcus phage GE1, Lactococcus phage 949, Lactococcus phage 28201, Lactococcus phage r1t, Lactococcus phage 1358, Lactococcus phage 50101, Lactococcus phage fd13",2.0
Lactococcus chungangensis,451457,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lactococcus formosensis,1281486,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lactococcus fujiensis,610251,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lactococcus garvieae,1363,species,,,,Sometimes,,Sometimes,,,,,,,,,Extremophile,,,,Positive,,,,,Bacteria; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus,Lactococcus garvieae,Maybe,,,,,,,,,1614.0,,,37.0,,,2.0,,Maybe Not,,,,,,Never,,,,,,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae; Picovirinae; unclassified Picovirinae, Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; unclassified Siphoviridae","Lactococcus phage GE1, Lactoccocus phage WP-2",
Lactococcus hircilactis,1494462,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lactococcus lactis,1358,species,,,,Maybe Not,,,,,,,,,,,Mesophiles,,,,Positive,,,,,Bacteria; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus,Lactococcus lactis,Maybe,,,,,,,,,273.0,,6.6,,,,1.0,,Maybe Not,,,,,,Never,,,,,,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; Sk1virus; unclassified Sk1virus; Lactococcus phage 936 sensu lato, Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; Sk1virus, Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae; unassigned Podoviridae, Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; unclassified Siphoviridae; Lactococcus phage ul36, Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; Sk1virus; Lactococcus virus sk1, Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; C2virus, Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; unclassified Siphoviridae, Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; unclassified Siphoviridae; Lactococcus phage P335 sensu lato, Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae; Picovirinae; unclassified Picovirinae, Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; C2virus; unclassified C2likevirus, Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; Sk1virus; unclassified Sk1virus; Lactococcus phage 936 sensu lato; Lactococcus phage ASCC","Lactococcus phage ul36.k1t1, Lactococcus phage ul36.t1k1, Lactococcus phage D4412, Lactococcus phage ASCC502, Lactococcus phage ASCC368, Lactococcus phage 50101, Lactococcus virus KSY1, Lactococcus phage ASCC284, Lactococcus phage SK1833, Lactococcus phage ASCC395, Lactococcus phage Q54, Lactococcus virus bIL170, Lactococcus phage ASCC406, Lactococcus phage Q33, Lactococcus lactis phage P113G, Lactococcus phage BK5-T, Lactococcus phage ASCC460, Lactococcus phage P087, Lactococcus phage P335 sensu lato, Lactococcus phage M5938, Lactococcus phage ASCC497, Lactococcus virus c2, Lactococcus phage M6162, Lactococcus phage asccphi28, Lactococcus virus jj50, Lactococcus phage ASCC337, Lactococcus phage ul36.k1, Lactococcus phage M6165, Lactococcus phage ASCC397, Lactococcus phage P118, Lactococcus phage ASCC356, Lactococcus phage ASCC454, Lactococcus phage ul36, Lactococcus virus Sl4, Lactococcus phage ASCC476, Lactococcus virus bIL67, Lactococcus phage BM13, Lactococcus lactis phage p272, Lactococcus phage ASCC506, Lactococcus phage Tuc2009, Lactococcus phage ASCC365, Lactococcus virus ASCC532, Lactococcus phage WRP3, Lactococcus phage P092, Lactococcus virus ASCC465, Lactococcus phage ASCC489, Lactococcus phage 1706, Lactococcus virus CB14, Lactococcus phage ASCC531, Lactococcus phage ASCC544, Lactococcus phage ASCC358, Lactococcus phage ASCC310, Lactococcus phage ul36.t1, Lactococcus phage ASCC287, Lactococcus virus ASCC191, Lactococcus phage D4410, Lactococcus phage P335, Lactococcus phage P078, Lactococcus phage ASCC527, Lactococcus virus CB19, Lactococcus phage P162, Lactococcus virus ASCC281, Lactococcus virus CB20, Lactococcus virus CB13, Lactococcus lactis phage 645, Lactococcus phage 63301, Lactococcus phage 949, Lactococcus phage TP901-1, Lactococcus phage ASCC473, Lactococcus phage 28201, Lactococcus virus Bibb29, Lactococcus virus ASCC273, Lactococcus virus sk1, Lactococcus lactis phage P475, Lactococcus phage 1358, Lactococcus phage ASCC324, Lactococcus phage 98201, Lactococcus virus 712",
Lactococcus nasutitermitis,1652957,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lactococcus petauri,1940789,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lactococcus piscium,1364,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lactococcus plantarum,1365,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lactococcus raffinolactis,1366,species,,,,Maybe Not,,,,,,,,,,,Mesophiles,,,,Positive,,,,,,,Maybe,,,,,,,,,4618.0,,,,,,,,Maybe Not,,,,,,Never,,,,,,,,
Lactococcus reticulitermitis,2025039,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lactococcus sp.,44273,species,,,,,,,,,,,,,,,,,,,,,,,,Bacteria; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus,Lactococcus sp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; Sk1virus; unclassified Sk1virus; Lactococcus phage 936 sensu lato","Lactococcus phage phi145, Lactococcus phage phi15, Lactococcus phage phi93",
Lactococcus taiwanensis,1151742,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lactococcus termiticola,2169526,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lactonifactor,420345,genus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lactonifactor longoviformis,341220,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lactovum,303226,genus,0.0,,,,0.0,,0.0,0.0,,0.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,,,,,,,0.0,,,,,0.0,,,,,0.0,0.0,,0.0,,0.0,0.0,,,0.0,,1.0,0.0,,,,,,0.0
Lactovum miscens,190387,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lagierella,1945592,genus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lagosinema,2509810,genus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lagosinema tenuis,2509856,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lamprobacter,1064513,genus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lamprobacter modestohalophilus,1064514,species,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09,,,,,,,,,,,
Lamprocystis purpurea,61598,species,,,,,,,,,,,,,,,,,,,Negative,,,,,,,,,,,,,,,,6212.0,,7.15,24.0,,,,,,,,,,,,,,,,,,,
Lamprocystis roseopersicina,53453,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lampropedia,198705,genus,0.0,,,,0.0,,0.0,0.0,,0.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,,,,,,,0.0,,,,,0.0,,,,,0.0,0.0,,3.0,,1.0,0.0,,,0.0,,6.0,0.0,,,,,,0.0
Lampropedia cohaerens,1610491,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lampropedia hyalina,198706,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lampropedia puyangensis,1330072,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lapillicoccus,402170,genus,0.0,,,,1052.0,,0.0,0.0,,0.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,,,,,,,0.0,,,,,0.0,,,,,7.0,0.0,,0.0,,7.0,0.0,,,0.0,,3.0,9.0,,,,,,0.0
Lapillicoccus jejuensis,402171,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Laribacter,168470,genus,0.0,,,,0.0,,0.0,0.0,,0.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,,,,,,,0.0,,,,,0.0,,,,,0.0,0.0,,0.0,,0.0,0.0,,,1.0,,0.0,0.0,,,,,,0.0
Laribacter hongkongensis,168471,species,,,,,,,,,,,,,,,,,,,Negative,,,,,,,Maybe,,,,,,,,,2809.0,,,,,,1.0,,,,,,,,Never,,,,,,,,
Larkinella,332157,genus,0.0,,,,40.0,,0.0,0.0,,0.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,,,,,,,0.0,,,,,0.0,,,,,1.0,0.0,,1205.0,,0.0,0.0,,,0.0,,1.0,10.0,,,,,,0.0
Larkinella arboricola,643671,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Larkinella bovis,683041,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Larkinella harenae,1892556,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Larkinella knui,2025310,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Larkinella ripae,1892557,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Larkinella rosea,2025312,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Larkinella terrae,2025311,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Larsenimonas,1775121,genus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Larsenimonas suaedae,1851019,species,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.6% - 20%, optimum 5% - 6%",,,,,,,,,,,
Lascolabacillus,1924067,genus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lautropia,47670,genus,0.0,,,,35.0,,0.0,0.0,,0.0,0.0,,,,,,,0.0,,0.0,32.0,0.0,,,,,,,11.0,,,,,0.0,,,,,0.0,0.0,,4.0,,2.0,0.0,,,0.0,,61.0,0.0,,,,,,0.0
Lautropia mirabilis,47671,species,,,,,,,,,,,,,,,Mesophiles,,,,Negative,,,,,,,Sometimes,,,,,,,,,6851.0,,,35.0,,,1.0,,,,,,,,,,,,,,,,
Lawsonella,1847725,genus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lawsonella clevelandensis,1528099,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lawsonia intracellularis,29546,species,,,,Sometimes,,Sometimes,,,,,,,,,,,,,Negative,,,,,,,,,,,,,,,,7058.0,,,37.0,,,2.0,,,,,,,,Never,,,,,,,,
Lawsonibacter,2172004,genus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lawsonibacter asaccharolyticus,2108523,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leadbetterella,319458,genus,0.0,,,,443.0,,0.0,0.0,,0.0,0.0,,,,,,,0.0,,0.0,1.0,0.0,,,,,,,12.0,,,,,0.0,,,,,0.0,0.0,,0.0,,626.0,0.0,,,0.0,,5.0,0.0,,,,,,2.0
Leadbetterella byssophila,316068,species,,,,,,,,,,,,,,,Mesophiles,,,,Negative,,,,,,,Maybe,,,,,,,,,6159.0,,,32.5,,,,,,,,,,,,,,,,,,,
Leahibacter,197884,genus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leahibacter roseus,197886,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lebetimonas,267989,genus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lebetimonas acidiphila,267990,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lebetimonas natsushimae,1936991,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lechevalieria,166974,genus,0.0,,,,0.0,,0.0,0.0,,0.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,,,,,,,0.0,,,,,0.0,,,,,0.0,0.0,,0.0,,0.0,0.0,,,4.0,,0.0,0.0,,,,,,0.0
Lechevalieria aerocolonigenes,68170,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lechevalieria atacamensis,531938,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lechevalieria deserti,531939,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lechevalieria flava,103732,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lechevalieria fradiae,200378,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lechevalieria nigeriaca,1128665,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lechevalieria xinjiangensis,402600,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leclercia,83654,genus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leclercia adecarboxylata,83655,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leeia,650341,genus,0.0,,,,0.0,,1.0,0.0,,0.0,2.0,,,,,,,0.0,,0.0,0.0,0.0,,,,,,,0.0,,,,,0.0,,,,,0.0,0.0,,0.0,,0.0,0.0,,,0.0,,1.0,0.0,,,,,,0.0
Leeia oryzae,356662,species,,,,,,,,,,,,,,,Mesophiles,,,,Negative,,,,,,,Maybe,,,,,,,,,7370.0,,6.0,33.5,,,,,,,,,,,Never,,,,,,,,
Leeuwenhoekiella,283735,genus,0.0,,,,91.0,,0.0,0.0,,0.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,,,,,,,0.0,,,,,0.0,,,,,0.0,0.0,,0.0,,19.0,0.0,,,26.0,,10915.0,0.0,,,,,,40.0
Leeuwenhoekiella aequorea,283736,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leeuwenhoekiella blandensis,360293,species,,,,Maybe Not,,Maybe Not,,,,,,,,,Mesophiles,,,,Negative,,,,,,,Maybe,,,,,,,,,3819.0,,,29.0,,,,,Maybe Not,,,,,,,,,,,,,,
Leeuwenhoekiella marinoflava,988,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leeuwenhoekiella nanhaiensis,1655491,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
