Genus,Atacama.Desert...ID.10360,Hawaii.Volcanic.Soil...ID.1579,Panama.Soil...ID.1716,Canadian.MetaMicrobiome...ID.632,Serpentinite.Hosted.Microbiome...ID.713,Polluted.Polar.Coastal.Sediments...ID.1198,McMurdo.Lakes...ID.638,Great.Lake.Microbiome...ID.1041,Global.Coral.Microbiome.Project...ID.10895,Tara.Counts,Vulcano.Counts,Polar.Counts,Phyllo.Counts,Panama.Counts,Lakes.Counts,Hawaii.Counts,Costa.Counts,Air.Counts,Arabic.Counts,Thar.Counts,Antarctic.Counts
Pragia,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Prasinoderma,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Prauserella,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Prauseria,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0
Prevotella,1,27,0,6,63,1,3,6,0,77,4,25,2,3,131,16,0,0,0,63,281
Primorskyibacter,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0
Procabacter,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,0,0
Prochlorococcus,0,0,0,2,2,0,24,2,0,742937,1718,4,0,0,7,0,2,0,3,0,95638
Prochlorothrix,0,0,0,0,0,1,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0
Profundibacterium,0,0,0,0,0,0,0,0,0,266,0,0,0,0,0,0,0,0,0,0,0
Prolixibacter,18,36,25,25,1041,25,11,25,14,4,0,0,0,0,0,0,0,0,0,0,0
Promicromonospora,0,0,0,0,18,0,0,0,0,2,0,0,2,4,0,7,0,0,0,0,425
Propionibacterium,1,3,0,2,25,1,0,2,0,402,0,0,62,0,6,0,1,92,0,0,10
Propionicicella,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Propioniciclava,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Propionicimonas,0,0,0,0,0,0,0,0,0,0,0,3,18,0,0,0,0,0,2,27,24
Propionigenium,0,0,0,0,0,3,0,0,0,3,75,233,0,0,0,0,0,0,0,0,0
Propionispira,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,52,0,0,0,0,0
Propionivibrio,0,0,0,0,0,0,0,0,0,35,43,1209,20,10,87,0,15,0,0,0,400
Prosthecobacter,1,3,2,10,480,4,1,10,4,48,63,967,11,6,167,3,6,0,0,0,117524
Prosthecochloris,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prosthecomicrobium,0,0,0,0,6,0,0,0,0,13,0,1,0,0,0,12,0,0,0,0,0
Proteiniborus,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Proteiniclasticum,0,0,0,0,0,0,0,0,0,4,0,163,4,0,1,105,1,0,0,0,0
Proteiniphilum,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
Proteus,0,1,0,0,3,0,0,0,0,23,0,5,94,0,0,0,0,0,0,0,0
Protopannaria,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Protosiphon,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Providencia,1,0,0,0,1,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0
PSB-M-3,0,0,0,0,0,0,0,0,0,0,1,2603,0,0,0,1,0,0,0,0,0
Pseudaminobacter,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0
Pseudanabaena,0,1,0,0,2658,0,5,0,0,0,76,19,0,0,14335,511,0,0,0,0,38365
Pseudendoclonium,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseudidiomarina,0,0,0,0,0,0,0,0,0,1421,2,10,2,0,0,0,0,0,0,0,1
Pseudoalteromonas,0,0,0,0,25,0,2,0,0,128664,305,131,0,0,36,0,1,0,13,0,5608
Pseudobutyrivibrio,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0
Pseudochrobactrum,0,0,0,0,0,0,0,0,0,19,0,3,0,0,1,0,0,0,0,0,2
Pseudoclavibacter,0,0,0,0,0,0,0,0,0,8,0,17,1,0,1,0,0,0,0,2,81
Pseudoflavonifractor,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Pseudofulvimonas,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Pseudogulbenkiania,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,2
Pseudokineococcus,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
Pseudolabrys,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Pseudomonas,0,18,12,7,9347,3,25,7,13,43072,67,6805,293,520,2336,19393,6,115,20,12,3936417
Pseudonocardia,24,57,10,3,1436,2,53,3,14,30,7,123,226,89,17,0,10,5,2,1065,12665
Pseudoramibacter_Eubacterium,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,149,0,0,0,0,0
Pseudorhodobacter,0,0,0,0,4,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0
Pseudorhodoferax,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0
Pseudoroseobacter,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
Pseudoruegeria,0,0,0,0,0,0,0,0,0,929,1,0,0,0,0,0,0,0,0,0,0
Pseudospirillum,0,0,0,0,0,0,0,0,0,42878,0,11,0,0,0,0,0,0,0,0,0
Pseudoteredinibacter,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0
Pseudovibrio,0,0,0,0,1,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0
Pseudoxanthobacter,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
Pseudoxanthomonas,0,0,0,0,843,0,0,0,0,24,1,5,0,42,4,0,0,0,7,0,4
Pseudozobellia,0,0,0,0,0,0,0,0,0,182,0,0,0,0,0,0,0,0,0,0,0
Psilotum,0,1,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Psora,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
Psychrilyobacter,0,0,0,0,0,0,0,0,0,1,1,1702,0,0,0,0,0,0,0,0,0
Psychrobacter,1,0,0,0,39,0,4,0,0,15313,0,63420,1,0,1,2,0,1,0,0,592694
Psychroflexus,0,0,0,0,10,0,0,0,0,184,0,62,0,0,0,0,0,0,0,0,359976
Psychromonas,0,0,0,1,2,0,0,1,0,103,50,226167,0,1,5,0,0,0,0,0,126
Psychroserpens,0,0,0,0,0,0,0,0,0,679,0,1315,0,0,0,0,0,0,0,0,8
Pullulanibacillus,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Puniceicoccus,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,2,0,0,0,0
Purcelliella,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Pusillimonas,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0
Pyramidobacter,0,1,0,0,26,4,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0
Pyramimonas,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pythium,0,0,0,0,1,0,0,0,0,0,3,82,0,5,9,1,0,0,0,2,114
Quadrisphaera,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,2
Quercus,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Quinella,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Rahnella,0,0,0,0,3,0,0,0,0,27,0,1,1,0,0,40,0,0,0,0,10
Ralstonia,2,0,0,0,214,0,0,0,0,76,16,17,0,29,10,0,2,115,1,5,346
Ramlibacter,0,0,0,0,0,0,0,0,0,9,23,287,15,528,34,28,6,0,0,2,2078
Raoultella,0,0,0,0,85,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
Raphidonema,0,0,0,2,17,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Rapidithrix,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Rarobacter,0,3,5,6,15,0,0,6,0,0,0,0,13,0,0,0,0,0,0,0,2
Rathayibacter,0,0,0,0,0,0,0,0,0,5,0,0,77,4,15,2,1,0,1,0,3
Rattus,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rc4-4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,9,0,0,0,0,0
RC9 gut group,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0
Reichenbachiella,0,0,0,0,0,0,0,0,0,2575,2,104,0,0,0,4,0,0,0,0,277
Reinekea,0,0,0,0,0,0,0,0,0,14,18,1647,0,0,0,1,0,0,15,0,949
Renibacterium,0,4,0,0,18,0,0,0,0,0,0,4,0,0,1,2,0,2,0,0,3
Reyranella,0,0,0,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0
RFN20,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
Rhabdochromatium,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0
Rheinheimera,0,0,0,0,0,0,0,0,0,4099,0,151,11,0,5,25,0,0,0,0,361
Rhizobacter,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0
Rhizobium,0,0,0,1,1373,0,1,1,0,1431,1,60,0,182,5,0,2,2,0,51,1205
Rhizogonium,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhizomicrobium,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
Rhodanobacter,0,0,0,0,10,0,0,0,0,53,0,19,1,1,0,595503,0,0,41,2,187
Rhodobaca,0,0,0,0,1,0,0,0,0,8,0,340,0,0,0,0,0,0,0,0,253717
Rhodobacter,0,0,0,3,138,2,14,3,2,3115,195,22631,75,8,5950,0,0,1,5,1,626818
Rhodobium,0,0,0,0,1,0,0,0,0,1170,0,28,0,5,0,0,0,0,4,0,43
Rhodoblastus,0,0,0,0,18,0,0,0,0,0,0,14,0,29,0,59,0,0,0,0,2
Rhodocista,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
Rhodococcus,0,13,1,3,188,1,8,3,7,477,2,120,37,12,70,485,1,0,1,22,1603
Rhodocyclus,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,246,2,0,0,0,39
Rhodocytophaga,0,0,0,0,0,0,0,0,0,2,1,11,12,0,0,34,0,0,0,34,767
Rhodoferax,0,0,0,0,2,0,0,0,0,3,11,4478,0,15,395,0,1,0,0,0,17831
Rhodoligotrophos,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Rhodomicrobium,2,1,0,0,46,0,1,0,2,35,0,0,0,0,0,0,0,0,0,0,0
Rhodonellum,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,75
Rhodopila,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
Rhodopirellula,1,0,0,0,243,23,7,0,0,6777,0,16,0,0,0,0,0,0,0,0,5
Rhodoplanes,0,0,0,0,0,0,0,0,0,17,424,2185,27,17192,831,38,5558,3,1003,1332,80734
Rhodopseudomonas,0,1,1,0,17,1,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0
Rhodospira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Rhodospirillum,3,1,0,0,50,0,0,0,1,12,0,0,0,0,0,1,0,0,0,0,0
Rhodothermus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Rhodovarius,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Rhodovastum,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,58,1,0,9,8,0
Rhodovibrio,0,1,1,0,51,0,0,0,0,48,0,9,0,0,0,0,1,0,0,0,1
Rhodovulum,0,0,0,0,40,0,3,0,0,1798,0,200,0,0,0,0,0,0,0,0,10010
Rhopalodia,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
Rice Cluster I,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
Ricinus,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rickettsia,3,2,1,20,151,6,3,20,1,264,30,11,166,5,272,4,10,0,0,1,25
Rickettsiella,0,0,0,0,0,0,0,0,0,1,20,1527,0,18,33,15,3,0,0,0,266
Riemerella,0,2,0,9,289,6,6,9,2,2,0,13,2,0,0,0,0,0,0,0,592
Rikenella,0,0,0,0,26,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Rivibacter,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
Rivularia,0,0,0,0,8,0,0,0,0,17,0,0,0,0,0,1003,0,0,15,0,0
Robiginitalea,0,0,0,0,4,0,0,0,0,56,0,3,0,0,0,0,0,0,0,0,17
Robiginitomaculum,0,0,0,0,0,0,0,0,0,9,0,135,0,0,0,0,0,0,0,0,415
Roseateles,0,0,0,0,40,0,0,0,0,35,68,0,3,34,30,0,0,1,0,0,0
Roseburia,0,0,0,0,1,0,0,0,0,100,0,10,3,0,0,4,0,0,0,0,0
Roseibaca,0,0,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,0
Roseibacillus,0,0,0,0,0,0,0,0,0,9565,0,0,0,0,0,0,0,0,0,0,0
Roseibacterium,0,0,0,0,0,0,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0
Roseibium,0,0,0,0,0,0,0,0,0,10,1,74,0,0,0,0,0,0,0,0,4
Roseicitreum,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
Roseicyclus,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
Roseiflexus,0,9,0,0,16,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Roseinatronobacter,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0
Roseisalinus,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Roseivirga,0,0,0,0,0,0,0,0,0,411,11,106,0,0,0,2,0,0,0,0,86280
Roseivivax,0,0,0,0,0,0,0,0,0,927,2,111,0,0,0,0,0,0,0,0,6
Roseobacter,0,0,0,0,1,0,0,0,0,2217,0,111,0,0,0,0,0,0,0,0,110
Roseobacter clade AS-21 lineage,0,0,0,0,0,0,0,0,0,1826,0,0,0,0,0,0,0,0,0,0,0
Roseobacter clade CHAB-I-5 lineage,0,0,0,0,0,0,0,0,0,1797,0,0,0,0,0,0,0,0,0,0,0
Roseobacter clade DC5-80-3 lineage,0,0,0,0,0,0,0,0,0,17698,0,0,0,0,0,0,0,0,0,0,0
Roseobacter clade Marinomonas lineage,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
Roseobacter clade NAC11-7 lineage,0,0,0,0,0,0,0,0,0,11561,0,0,0,0,0,0,0,0,0,0,0
Roseobacter clade OCT lineage,0,0,0,0,0,0,0,0,0,21881,0,0,0,0,0,0,0,0,0,0,0
Roseococcus,0,0,0,0,3,0,0,0,0,2,7,15,42,5,1,67,5,1,1,565,89463
Roseomonas,0,0,0,0,5,1,1,0,0,15,5,15,45,0,21,31,0,1,1,9,481
Roseospira,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
Roseospirillum,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Roseovarius,0,0,0,0,0,0,0,0,0,8176,0,0,0,0,0,0,0,0,0,0,0
Rothia,1,1,0,2,12,0,4,2,0,46,1,10,0,0,12,6429,0,3,1,0,368
RS62,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,2,0,0,0,0,12417
Ruania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Rubellimicrobium,0,0,0,0,0,0,0,0,0,166,3,16,88,0,4,0,0,2,0,789,131
Rubidimonas,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Rubribacterium,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0
Rubricoccus,0,0,0,0,0,0,0,0,0,828,0,494,2,2,0,0,1,0,1,3,12
Rubrimonas,0,0,0,0,0,0,0,0,0,173,0,0,0,0,0,0,0,0,0,0,0
Rubritalea,0,0,0,2,35,9,7,2,1,606,23,71980,0,0,0,0,0,0,0,0,637
Rubritepida,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
Rubrivivax,0,0,0,0,4,0,0,0,0,6,39,176,46,852,38,62,7,0,6,4,1846
Rubrobacter,94,98,8,4,2140,8,63,4,15,21,103,34,51,1,7,3,2,0,0,3901,17891
Rudaea,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
Rudanella,0,0,0,0,0,0,0,0,0,0,1,35,6,0,0,6,0,0,2,2,7337
Ruegeria,0,0,0,0,0,0,0,0,0,3785,26,348,0,0,0,0,0,0,0,0,191
Ruminobacter,0,0,0,0,0,0,0,0,0,108,0,0,1,0,0,0,0,0,0,0,2
Ruminococcus,0,10,0,0,9,11,1,0,1,212,0,349,64,1,31,4131,1,2,0,0,1
Rummeliibacillus,0,0,0,0,0,0,0,0,0,0,0,5,20,1,0,1,2,1,0,0,83
Runella,0,0,0,0,0,0,0,0,0,0,0,411,0,0,0,0,0,0,0,0,11
S1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Saccharibacillus,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Saccharibacter,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0,0,0,0
Saccharofermentans,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0
Saccharomonospora,0,0,0,0,0,0,4,0,0,0,0,1,2,0,0,0,0,0,0,0,1
Saccharophagus,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0
Saccharopolyspora,2,9,1,0,12,6,4,0,2,17,0,1,6,18,0,4,0,0,0,6,154
Saccharospirillum,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0
Saccharothrix,0,1,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,22,22
Sagittula,0,0,0,0,0,0,0,0,0,2808,0,0,0,0,0,0,0,0,0,0,0
SAGMEG-1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0
Salana,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,1,0
Salarchaeum,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Salegentibacter,0,0,0,0,2,0,0,0,0,1483,0,1,0,0,0,2,0,0,0,0,3
Salicola,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0
Salimicrobium,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0
Salinarimonas,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
Salinibacillus,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,3
Salinibacter,0,0,0,0,1,0,0,0,0,71,0,0,0,0,0,6,0,0,1,0,0
Salinibacterium,0,0,0,0,0,0,0,0,0,254,6,2951,57,10,23,8,0,0,0,0,4877
Salinicoccus,0,0,0,0,0,0,0,0,0,388,0,0,13,0,12,2,0,0,0,0,0
Salinicola,0,0,0,0,0,0,0,0,0,2774,0,0,0,0,0,0,0,0,0,0,0
Salinihabitans,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0
Salinimicrobium,0,0,0,0,0,0,0,0,0,635,0,9,0,0,0,0,0,0,0,0,34
Salinimonas,0,0,0,0,0,0,0,0,0,4812,0,0,0,0,0,0,0,0,0,0,0
Salinirepens,0,0,0,0,0,0,0,0,0,278,0,0,0,0,0,0,0,0,0,0,0
Salinisphaera,0,0,0,0,0,0,0,0,0,5763,0,4,0,0,0,0,0,0,0,0,0
Salinispora,28,116,47,0,206,5,3,0,5,21,1,18,0,552,0,7,25,0,0,0,13
Salinivibrio,0,0,0,0,0,0,0,0,0,42,0,21,1,0,0,0,0,0,0,0,1
Salipiger,0,0,0,0,0,0,0,0,0,194,0,0,0,1,0,0,0,0,0,0,0
Salirhabdus,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Salisaeta,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Salmonella,0,0,0,0,6,0,0,0,0,8,0,3,0,4,9,0,0,0,0,0,5
Samsonia,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sandaracinobacter,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
Sandaracinus,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0
Sandarakinorhabdus,0,0,0,3,105,2,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0
Sanguibacter,0,0,0,1,0,0,0,1,0,19,0,24,22,0,3,4021,0,0,0,0,155
Saprolegnia,0,0,0,0,0,0,0,0,0,0,14,38,0,0,5,0,0,0,0,0,2
Saprospira,0,0,0,0,0,0,0,0,0,5,11,1701,2,0,2112,0,46,0,4,0,39
SAR92 clade,0,0,0,0,0,0,0,0,0,60511,0,0,0,0,0,0,0,0,0,0,0
Sarcandra,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,0,0,0,0,0,0
Sarcina,0,0,0,0,0,2,0,0,0,42,0,23,3,0,0,0,1,0,0,0,0
Sarcocaulon,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SargSea-WGS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,662
SC103,0,0,0,0,0,0,0,0,0,9,0,294,0,0,0,0,0,0,0,0,0
SC3-56,0,0,0,0,0,0,0,0,0,0,1,124,0,0,0,2,0,0,0,0,7
Scardovia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
Scenedesmus,0,0,0,0,172,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scherffelia,0,0,0,9,0,1,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0
Schistochila,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Schlegelella,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0
Schlesneria,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Schumannella,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,10,0,0,1,0,2
Schwartzia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
Sciscionella,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7329
Scytonema,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,1,0,3
Sebaldella,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Sedimentibacter,0,0,0,0,0,0,0,0,0,170,0,8,3,0,0,50,1,0,0,0,0
Sedimenticola,0,0,0,0,0,0,0,0,0,251,0,0,0,0,0,0,0,0,0,0,0
Sediminibacillus,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1
Sediminibacter,0,0,0,0,0,0,0,0,0,370,0,146,0,0,1,0,0,0,0,0,0
Sediminibacterium,0,0,0,0,0,0,0,0,0,187,1170,238,855,52,78458,0,22,1,2,27,123634
Sediminicola,0,0,0,0,0,0,0,0,0,43,0,721,0,0,0,0,0,0,0,0,36685
Sediminihabitans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Sediminimonas,0,0,0,0,0,0,0,0,0,388,0,47,0,0,0,0,0,0,0,0,15
Sediminitomix,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,4
SEEP-SRB1,0,0,0,0,0,0,0,0,0,1867,0,0,0,0,0,0,0,0,0,0,0
SEEP-SRB2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
SEEP-SRB4,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0
Segetibacter,0,0,0,0,0,0,0,0,0,0,24,200,100,5,7,0,14,4,1,222,1451
Segniliparus,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seinonella,27,33,13,5,647,1,9,5,11,0,0,0,0,0,0,0,0,0,0,0,0
Selaginella,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Selenomonas,0,5,0,1,0,1,0,1,1,15,0,0,1,0,18,30659,0,0,0,0,0
Seohaeicola,0,0,0,0,0,0,0,0,0,212,0,0,0,0,0,0,0,0,0,0,0
Septoria,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sequoia,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Serinibacter,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
Serinicoccus,0,0,0,0,0,0,0,0,0,61,0,3,0,0,0,0,0,0,0,0,9
Serratia,0,0,0,0,21,0,1,0,1,46,33,37,669,3,46,1,11,1,0,0,286
SGSH944,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,2051
SGUS912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Sharpea,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
SHD-14,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
SHD-231,0,0,0,0,0,0,0,0,0,0,0,25168,0,0,0,0,0,0,0,0,0
Shewanella,1,0,7,2,84,0,1,2,0,1572,51,2030,21,0,16,4,0,0,0,0,362
Shigella,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shimazuella,0,0,0,0,0,0,0,0,0,41,0,0,7,9,5,0,1,0,0,0,0
Shimia,0,0,0,0,0,0,0,0,0,627,0,0,0,0,0,0,0,0,0,0,0
Shinella,0,0,0,0,0,0,0,0,0,94,0,0,0,1,0,16,0,0,0,0,72
Shuttleworthia,0,0,0,0,0,0,0,0,0,8,0,1,1,0,0,0,0,0,0,0,0
Siansivirga,0,0,0,0,0,0,0,0,0,73,0,24,0,0,0,0,0,0,0,0,1
Sideroxydans,0,0,0,0,6,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0
Silanimonas,0,0,0,0,0,0,0,0,0,1,0,164,0,0,0,0,0,0,0,0,114
Silvimonas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
Simiduia,0,0,0,0,0,0,0,0,0,104,0,21,0,0,0,0,0,0,0,0,3
Simkania,0,0,0,0,4,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0
